,user_id,item_id,rating,timestamp
135077,AHNEZ72F2OJCYBOVHLQRTWV4DD3A,B01EXOG5ZM,4.0,1502418039763
135078,AHNEZ72F2OJCYBOVHLQRTWV4DD3A,B06XCF7129,2.0,1494374388000
135079,AHNEZ72F2OJCYBOVHLQRTWV4DD3A,B00XH2SABO,5.0,1477844613000
135080,AHNEZ72F2OJCYBOVHLQRTWV4DD3A,B015HSFHEI,4.0,1473216081000
135081,AHNEZ72F2OJCYBOVHLQRTWV4DD3A,B00MFBF7AA,3.0,1453994371000
135292,AFYD25ATXV5UPTUW7GDXEWSITJGA,B07JNQ56VS,5.0,1543450920615
135293,AFYD25ATXV5UPTUW7GDXEWSITJGA,B074QK5RBZ,5.0,1524545572667
135294,AFYD25ATXV5UPTUW7GDXEWSITJGA,B01DEEOID8,4.0,1521059486781
135295,AFYD25ATXV5UPTUW7GDXEWSITJGA,B01G6EEXA6,4.0,1512711558765
135296,AFYD25ATXV5UPTUW7GDXEWSITJGA,B01FSG68AQ,5.0,1512711112690
135297,AFYD25ATXV5UPTUW7GDXEWSITJGA,B00ZU101SU,4.0,1503556700869
135368,AGNPSE65T4Q2TOSQOPATG44QTRYQ,B087F49R1T,5.0,1593655500603
135369,AGNPSE65T4Q2TOSQOPATG44QTRYQ,B07FSKYV7Y,5.0,1546824527266
135370,AGNPSE65T4Q2TOSQOPATG44QTRYQ,B01LAEO9C4,5.0,1485201892000
135376,AGNPSE65T4Q2TOSQOPATG44QTRYQ,B01CR6W5BG,5.0,1464737640000
135384,AGNPSE65T4Q2TOSQOPATG44QTRYQ,B00PL43IZ4,5.0,1458100495000
135396,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B08F5B3PFT,5.0,1617410003978
135397,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B01DPDUUYE,4.0,1467137531000
135398,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B00SCX46D4,5.0,1467135588000
135399,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B01686KNUG,5.0,1467133695000
135400,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B0165AQ70A,5.0,1467133635000
135401,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B01EN6KIWG,3.0,1465056203000
135402,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B01D1BI27M,5.0,1464653249000
135403,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B00UDF11O6,4.0,1464481305000
135404,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B00V829KIW,5.0,1461698410000
135405,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B010EY20TA,4.0,1461287691000
135406,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B00KA3TUNA,4.0,1460490573000
135407,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B00LMU7GHM,5.0,1456448853000
135408,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B01AO5I0K2,5.0,1455060173000
135409,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B00KA3VMTU,5.0,1453769151000
135410,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B00PJIPZGW,5.0,1453769041000
135411,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B00PJIR7M2,5.0,1453768217000
135412,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B00MVRDNJK,4.0,1451863767000
135413,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B011N01MPM,3.0,1450206401000
135414,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B00OB4342M,5.0,1449966190000
135415,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B0167VWOO0,3.0,1447716894000
135416,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B014D4MYCU,5.0,1446610075000
135417,AHAOQF4GI37BWXQSFV3GGG3NFVNQ,B00JANFO0E,5.0,1446152977000
135444,AHLNYAZWCPEOVZBKSLNSF2J32M2Q,B08LVGYS3T,3.0,1637216891596
135445,AHLNYAZWCPEOVZBKSLNSF2J32M2Q,B0936YP78L,2.0,1624595319329
135446,AHLNYAZWCPEOVZBKSLNSF2J32M2Q,B08PZ636SR,5.0,1624517425671
135447,AHLNYAZWCPEOVZBKSLNSF2J32M2Q,B07V213LV3,2.0,1591815028434
135448,AHLNYAZWCPEOVZBKSLNSF2J32M2Q,B07YCX18YJ,5.0,1586804832441
135450,AHLNYAZWCPEOVZBKSLNSF2J32M2Q,B0736XDF6K,4.0,1551004381870
135451,AHLNYAZWCPEOVZBKSLNSF2J32M2Q,B06XG7LHD2,2.0,1551004328282
135987,AF5GX4WR5WPM5WP7HIHIMYGL3UZA,B09FM4MBCY,4.0,1658166856764
135988,AF5GX4WR5WPM5WP7HIHIMYGL3UZA,B09GLSC3JP,1.0,1658166681732
135989,AF5GX4WR5WPM5WP7HIHIMYGL3UZA,B01EFQWIWC,4.0,1522107476309
135990,AF5GX4WR5WPM5WP7HIHIMYGL3UZA,B00NBOEJSQ,5.0,1512876693629
135991,AF5GX4WR5WPM5WP7HIHIMYGL3UZA,B074N26KF8,4.0,1506475031153
135992,AF5GX4WR5WPM5WP7HIHIMYGL3UZA,B073ZWL8KH,4.0,1506473366129
135993,AF5GX4WR5WPM5WP7HIHIMYGL3UZA,B01D5M8O5C,5.0,1491726628000
135994,AF5GX4WR5WPM5WP7HIHIMYGL3UZA,B01DFPBVDQ,5.0,1487831943000
136056,AE6WCD5ODZQSYOETR3NCOUAW6VPA,B077MKMQPM,1.0,1531929600588
136057,AE6WCD5ODZQSYOETR3NCOUAW6VPA,B071W8S81Q,5.0,1531928909094
136058,AE6WCD5ODZQSYOETR3NCOUAW6VPA,B0194MANRO,2.0,1485459702000
136059,AE6WCD5ODZQSYOETR3NCOUAW6VPA,B00GBUUS46,3.0,1453775021000
136060,AE6WCD5ODZQSYOETR3NCOUAW6VPA,B009I3MA7Q,4.0,1452136170000
136061,AE6WCD5ODZQSYOETR3NCOUAW6VPA,B005I6676M,5.0,1329179423000
136102,AEX5AVUK2OGWIW7MQXRBV4UXXZEQ,B01GNVXYWA,4.0,1556631945978
136103,AEX5AVUK2OGWIW7MQXRBV4UXXZEQ,B06XDWD749,1.0,1537207107629
136104,AEX5AVUK2OGWIW7MQXRBV4UXXZEQ,B072LLRD6P,3.0,1519713105479
136105,AEX5AVUK2OGWIW7MQXRBV4UXXZEQ,B01AP8BDGG,5.0,1479848399000
136106,AEX5AVUK2OGWIW7MQXRBV4UXXZEQ,B01CZMYPBU,1.0,1476194634000
136107,AEX5AVUK2OGWIW7MQXRBV4UXXZEQ,B00H0TUV9Y,4.0,1418084981000
136322,AEXIOH2Q333KKVYOQFYGE3YXOPHA,B07B2NNDP9,3.0,1527613539464
136323,AEXIOH2Q333KKVYOQFYGE3YXOPHA,B01LYIJ59F,5.0,1527613309130
136324,AEXIOH2Q333KKVYOQFYGE3YXOPHA,B06ZY24QYM,5.0,1518276267485
136325,AEXIOH2Q333KKVYOQFYGE3YXOPHA,B00Y9UN4UU,2.0,1509461449444
136326,AEXIOH2Q333KKVYOQFYGE3YXOPHA,B073SPHB7V,3.0,1509460463305
136327,AEXIOH2Q333KKVYOQFYGE3YXOPHA,B019JUW176,2.0,1492986477000
136526,AF6LL27H6U3YOSNJNJY3WWALSGUQ,B01A8XWG7I,5.0,1473884514000
136527,AF6LL27H6U3YOSNJNJY3WWALSGUQ,B018QD3CL6,5.0,1458095571000
136528,AF6LL27H6U3YOSNJNJY3WWALSGUQ,B004FJKVAQ,5.0,1426354065000
136529,AF6LL27H6U3YOSNJNJY3WWALSGUQ,B00LMUA8MC,5.0,1426353485000
136530,AF6LL27H6U3YOSNJNJY3WWALSGUQ,B00OCAA3T2,5.0,1426353424000
136655,AH64SBAUWSFWOIINGDC3FCAITHEA,B015QX5N5C,4.0,1534486314441
136656,AH64SBAUWSFWOIINGDC3FCAITHEA,B00E55X1NY,4.0,1533596957357
136657,AH64SBAUWSFWOIINGDC3FCAITHEA,B01EJ8O644,5.0,1533596112905
136658,AH64SBAUWSFWOIINGDC3FCAITHEA,B01MS610EF,5.0,1533596056750
136659,AH64SBAUWSFWOIINGDC3FCAITHEA,B01N0RMLBS,5.0,1517447416305
136660,AH64SBAUWSFWOIINGDC3FCAITHEA,B01N1U9DQV,5.0,1511130946082
136661,AH64SBAUWSFWOIINGDC3FCAITHEA,B0718VPJKX,5.0,1511130805587
136827,AEAEQ7GP33S3WXISPPQJMVLN7F5Q,B00C2528EC,4.0,1518808615792
136828,AEAEQ7GP33S3WXISPPQJMVLN7F5Q,B0713T48HX,5.0,1515208614880
136829,AEAEQ7GP33S3WXISPPQJMVLN7F5Q,B07226NG73,3.0,1515204713501
136830,AEAEQ7GP33S3WXISPPQJMVLN7F5Q,B01MRS2APJ,4.0,1515204086624
136831,AEAEQ7GP33S3WXISPPQJMVLN7F5Q,B072LPVBZX,5.0,1515204012985
136832,AEAEQ7GP33S3WXISPPQJMVLN7F5Q,B071KP4X75,5.0,1515203986334
136934,AFKDMY53MIH4NAVTM7J73RDQEUIA,B073CPCJZN,3.0,1517238977310
136935,AFKDMY53MIH4NAVTM7J73RDQEUIA,B071V8PNHS,3.0,1516495297294
136936,AFKDMY53MIH4NAVTM7J73RDQEUIA,B07125LNQG,4.0,1513571121838
136938,AFKDMY53MIH4NAVTM7J73RDQEUIA,B074DT3XSQ,4.0,1511012802365
136939,AFKDMY53MIH4NAVTM7J73RDQEUIA,B01MTQMCDB,5.0,1510684975707
136980,AFGAUAB2JIRUCN4VS6DUEU2QUEWA,B07359QQXT,5.0,1547986415441
136981,AFGAUAB2JIRUCN4VS6DUEU2QUEWA,B071NVPN9B,5.0,1547985708362
136982,AFGAUAB2JIRUCN4VS6DUEU2QUEWA,B014EMS4HA,5.0,1513688030260
136983,AFGAUAB2JIRUCN4VS6DUEU2QUEWA,B06XK2GKLD,5.0,1509876707111
136984,AFGAUAB2JIRUCN4VS6DUEU2QUEWA,B00RFN5N3Y,5.0,1483543796000
136985,AFGAUAB2JIRUCN4VS6DUEU2QUEWA,B00KHYHOSK,5.0,1483543349000
136986,AFGAUAB2JIRUCN4VS6DUEU2QUEWA,B016MXZH74,5.0,1483542865000
137028,AGV5HKOIFCE2IUEODPJOB3A5QY3A,B09QYGBG8T,5.0,1672004733352
137029,AGV5HKOIFCE2IUEODPJOB3A5QY3A,B07CWFYK27,3.0,1638663005101
137030,AGV5HKOIFCE2IUEODPJOB3A5QY3A,B0147JJVE0,3.0,1638661177012
137031,AGV5HKOIFCE2IUEODPJOB3A5QY3A,B09BD9WG6Q,5.0,1638660855392
137032,AGV5HKOIFCE2IUEODPJOB3A5QY3A,B08C543JGK,5.0,1638654131765
137034,AGV5HKOIFCE2IUEODPJOB3A5QY3A,B01NBQW10E,5.0,1622341066363
137037,AHK6RPJFR5ODAAYCAKQ4N67LNUVQ,B07T43RMWG,4.0,1574562300613
137038,AHK6RPJFR5ODAAYCAKQ4N67LNUVQ,B06VWN83CH,4.0,1512725036607
137039,AHK6RPJFR5ODAAYCAKQ4N67LNUVQ,B01LE4H152,5.0,1501687099222
137040,AHK6RPJFR5ODAAYCAKQ4N67LNUVQ,B01LXTO0BC,5.0,1498276821274
137041,AHK6RPJFR5ODAAYCAKQ4N67LNUVQ,B01JE094RQ,5.0,1493765152000
137042,AHK6RPJFR5ODAAYCAKQ4N67LNUVQ,B01ATSDULI,5.0,1490370734000
137043,AHK6RPJFR5ODAAYCAKQ4N67LNUVQ,B01LE4G626,4.0,1487438492000
137434,AEKTJ654AVQ3L6WE7L222646FRTQ,B08F5585NB,5.0,1618494768113
137435,AEKTJ654AVQ3L6WE7L222646FRTQ,B07C4KXQ9Y,5.0,1530444393294
137436,AEKTJ654AVQ3L6WE7L222646FRTQ,B075P8VN62,5.0,1530443555253
137437,AEKTJ654AVQ3L6WE7L222646FRTQ,B074C4KW2R,1.0,1514689190002
137438,AEKTJ654AVQ3L6WE7L222646FRTQ,B01DHRHWSU,1.0,1483320522000
137439,AEKTJ654AVQ3L6WE7L222646FRTQ,B01FH8HQO2,5.0,1475089933000
137440,AEKTJ654AVQ3L6WE7L222646FRTQ,B01E5AJUYC,3.0,1464971495000
137441,AEKTJ654AVQ3L6WE7L222646FRTQ,B01DPDUUZ8,3.0,1464971430000
137477,AHBXDOKTP4TXSLZRXSVJCP7F3BXA,B085RMZW5V,5.0,1602592063201
137478,AHBXDOKTP4TXSLZRXSVJCP7F3BXA,B00V8TJJOK,5.0,1587468772417
137479,AHBXDOKTP4TXSLZRXSVJCP7F3BXA,B07S1N75SQ,5.0,1587465043725
137480,AHBXDOKTP4TXSLZRXSVJCP7F3BXA,B0772QT4ZF,5.0,1587464993967
137481,AHBXDOKTP4TXSLZRXSVJCP7F3BXA,B07FPKWCZZ,5.0,1587464911094
137482,AHBXDOKTP4TXSLZRXSVJCP7F3BXA,B00CO8I33C,2.0,1469276010000
137483,AF453YXWNRZXQQTUMV7IH77BXS6A,B07G3FR434,5.0,1576173067912
137484,AF453YXWNRZXQQTUMV7IH77BXS6A,B0163ZNG0G,5.0,1520486885036
137485,AF453YXWNRZXQQTUMV7IH77BXS6A,B074DVX4WR,5.0,1513656483089
137486,AF453YXWNRZXQQTUMV7IH77BXS6A,B00QV3OCZ4,5.0,1503635918981
137487,AF453YXWNRZXQQTUMV7IH77BXS6A,B003IJ2OQ8,5.0,1503635520634
137488,AF453YXWNRZXQQTUMV7IH77BXS6A,B00C16PTMU,5.0,1458448021000
137536,AGLGMWCH37KXQYLEQPKLNE2O3MWA,B07Q1WGNT4,5.0,1565618783079
137537,AGLGMWCH37KXQYLEQPKLNE2O3MWA,B00Z90TSHW,3.0,1547304934728
137538,AGLGMWCH37KXQYLEQPKLNE2O3MWA,B07C3Q8CGZ,5.0,1547302410776
137539,AGLGMWCH37KXQYLEQPKLNE2O3MWA,B01KOVJQPY,5.0,1533326812948
137540,AGLGMWCH37KXQYLEQPKLNE2O3MWA,B072MNNB41,5.0,1518704501977
137615,AE2S6OWL7X4QWPSUISJHARLIBS5Q,B075RDD847,5.0,1588898841072
137616,AE2S6OWL7X4QWPSUISJHARLIBS5Q,B07V8DHVZJ,5.0,1583005266670
137617,AE2S6OWL7X4QWPSUISJHARLIBS5Q,B06WWB9WW3,5.0,1519589407015
137618,AE2S6OWL7X4QWPSUISJHARLIBS5Q,B01IGEIBWK,5.0,1519588188618
137619,AE2S6OWL7X4QWPSUISJHARLIBS5Q,B01IBPKZ64,5.0,1485638287000
137646,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B08D6X7WYS,3.0,1637199231430
137647,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B095VSPBLN,5.0,1628711009723
137648,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B086WQGYRF,3.0,1595269057195
137650,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B079ZS7KNW,3.0,1574697395322
137651,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B0779N18ZW,5.0,1543770889609
137652,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B079VMN7ZT,5.0,1543038544095
137653,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B07D324WYZ,5.0,1532233802935
137654,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B06W9NJLF6,5.0,1498333769266
137656,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B00IK05W82,5.0,1479954569000
137657,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B002YSY1Y2,5.0,1479839286000
137658,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B00EDLY2CO,5.0,1455047813000
137659,AHGMJHKMOOGE4BVOMAMN4TRBIUQQ,B00L0XRSBU,5.0,1445184204000
137703,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B08DNLDZ63,5.0,1637881539522
137704,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B00YIE61FC,5.0,1634794494109
137705,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B088PM1HZY,4.0,1634350543568
137706,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B097MZ521S,4.0,1634350408904
137707,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B0989PQ58Y,5.0,1631076204648
137708,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B08D6K25R8,5.0,1621310089614
137709,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B0834PY2KZ,4.0,1619752127868
137710,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B08FBWZ5LR,4.0,1606934920399
137711,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B085ZRWZG3,5.0,1601951274299
137712,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B08B497T3T,3.0,1597804152797
137713,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B01AKPHK8E,5.0,1565061820943
137714,AG3WGZOEGSLNQCJW6PKOMDWW4JNA,B079Z3SD35,5.0,1532110386570
137809,AETXVRADBT6BRQFMVSKTSWF7WMDA,B01G6POA58,5.0,1575403425126
137810,AETXVRADBT6BRQFMVSKTSWF7WMDA,B07SJZ3T52,5.0,1566441371821
137811,AETXVRADBT6BRQFMVSKTSWF7WMDA,B01C80A29S,5.0,1524681225044
137812,AETXVRADBT6BRQFMVSKTSWF7WMDA,B01FW0YS4G,5.0,1523561672637
137814,AETXVRADBT6BRQFMVSKTSWF7WMDA,B06Y42DGF5,5.0,1515812676324
137815,AETXVRADBT6BRQFMVSKTSWF7WMDA,B01F3IZ5TE,5.0,1515806527492
137816,AETXVRADBT6BRQFMVSKTSWF7WMDA,B01I68VEV6,5.0,1510709866335
137817,AETXVRADBT6BRQFMVSKTSWF7WMDA,B01NBB7LF3,5.0,1506479724058
137818,AETXVRADBT6BRQFMVSKTSWF7WMDA,B01M7SLIQV,5.0,1505152757546
137819,AETXVRADBT6BRQFMVSKTSWF7WMDA,B00V829KIW,5.0,1503457631901
137820,AETXVRADBT6BRQFMVSKTSWF7WMDA,B00RCZTYAS,5.0,1503457437785
137851,AG5X5AFY2PSMIM3PTQRVCBS5LKRQ,B073R7T8L5,2.0,1550763226484
137852,AG5X5AFY2PSMIM3PTQRVCBS5LKRQ,B07BJGTVNG,1.0,1550355622486
137853,AG5X5AFY2PSMIM3PTQRVCBS5LKRQ,B0792G7WHY,5.0,1550355381121
137854,AG5X5AFY2PSMIM3PTQRVCBS5LKRQ,B0783NV5WD,5.0,1550214469666
137855,AG5X5AFY2PSMIM3PTQRVCBS5LKRQ,B015SFQCO4,1.0,1466081349000
137859,AG64XIQ6QP5XBKIC2SVCOEFOHFVQ,B01568S94E,5.0,1464918745000
137860,AG64XIQ6QP5XBKIC2SVCOEFOHFVQ,B0113ZI912,5.0,1464918432000
137861,AG64XIQ6QP5XBKIC2SVCOEFOHFVQ,B00T574C5S,5.0,1456819771000
137862,AG64XIQ6QP5XBKIC2SVCOEFOHFVQ,B011DSTII2,5.0,1452886364000
137863,AG64XIQ6QP5XBKIC2SVCOEFOHFVQ,B011DSVC4U,5.0,1452886281000
137864,AG64XIQ6QP5XBKIC2SVCOEFOHFVQ,B00OB5U7SK,5.0,1445463714000
137865,AG64XIQ6QP5XBKIC2SVCOEFOHFVQ,B00NQVXCD2,5.0,1436403931000
137868,AE7FETZYLKQL7KKUCT232QX54GDQ,B07FG8261C,4.0,1583218029125
137869,AE7FETZYLKQL7KKUCT232QX54GDQ,B01LY5D8ZY,4.0,1545776038781
137870,AE7FETZYLKQL7KKUCT232QX54GDQ,B01CJOINL2,2.0,1515599934663
137871,AE7FETZYLKQL7KKUCT232QX54GDQ,B072L7QNYR,4.0,1500400896158
137872,AE7FETZYLKQL7KKUCT232QX54GDQ,B01EUM9KIQ,2.0,1496947588000
137873,AE7FETZYLKQL7KKUCT232QX54GDQ,B01N7T47ID,2.0,1496947117000
137874,AE7FETZYLKQL7KKUCT232QX54GDQ,B01ECQBF8S,3.0,1495493659000
137875,AE7FETZYLKQL7KKUCT232QX54GDQ,B015RXDGAA,4.0,1495493431000
138060,AFNPAKCW3UJ7XCUVXZVPEJSKKUSQ,B0865P36R2,4.0,1651541423555
138061,AFNPAKCW3UJ7XCUVXZVPEJSKKUSQ,B07ZV3JFCM,4.0,1649729412187
138062,AFNPAKCW3UJ7XCUVXZVPEJSKKUSQ,B081CJL7C1,5.0,1649391861516
138063,AFNPAKCW3UJ7XCUVXZVPEJSKKUSQ,B0865VKQM3,5.0,1649391610179
138064,AFNPAKCW3UJ7XCUVXZVPEJSKKUSQ,B081CDR7MZ,5.0,1649391025971
138065,AFNPAKCW3UJ7XCUVXZVPEJSKKUSQ,B093SSZD4G,5.0,1643177290165
138066,AFNPAKCW3UJ7XCUVXZVPEJSKKUSQ,B08K8JY2FQ,5.0,1628626775569
138112,AFT2GYQKK4NKM6RRIU2OLGITGYRQ,B07SFVGBFK,2.0,1612906479142
138115,AFT2GYQKK4NKM6RRIU2OLGITGYRQ,B07V51Q4RR,5.0,1610945998375
138116,AFT2GYQKK4NKM6RRIU2OLGITGYRQ,B07Q3BC3YX,4.0,1569127684990
138117,AFT2GYQKK4NKM6RRIU2OLGITGYRQ,B07NLGSTKW,3.0,1557783228342
138118,AFT2GYQKK4NKM6RRIU2OLGITGYRQ,B01EQPP7XO,5.0,1524025506968
138119,AFT2GYQKK4NKM6RRIU2OLGITGYRQ,B0114EUHGM,5.0,1524025028623
138400,AEKPYG2NBADCIGEZMWDK5ISAPPLQ,B07DNMWJFH,4.0,1566076718524
138401,AEKPYG2NBADCIGEZMWDK5ISAPPLQ,B07JYTV31Y,5.0,1566076114600
138403,AEKPYG2NBADCIGEZMWDK5ISAPPLQ,B07MCWY5B9,3.0,1563682652395
138404,AEKPYG2NBADCIGEZMWDK5ISAPPLQ,B07L5FYW9S,5.0,1559259335903
138405,AEKPYG2NBADCIGEZMWDK5ISAPPLQ,B07GZRZNSD,1.0,1545535954806
138406,AEKPYG2NBADCIGEZMWDK5ISAPPLQ,B01182Z0GM,1.0,1479509049000
138407,AEKPYG2NBADCIGEZMWDK5ISAPPLQ,B0175PBJ2K,3.0,1462239305000
138408,AEKPYG2NBADCIGEZMWDK5ISAPPLQ,B00MY3Q3SO,4.0,1452349706000
138433,AEJEZ6SCSZSR5UFXFRLGUS424SPQ,B078W5ZRRR,3.0,1561238529345
138434,AEJEZ6SCSZSR5UFXFRLGUS424SPQ,B07DK73M4D,3.0,1557525405864
138435,AEJEZ6SCSZSR5UFXFRLGUS424SPQ,B07KM4D34T,3.0,1544044854087
138436,AEJEZ6SCSZSR5UFXFRLGUS424SPQ,B013T6H6BM,4.0,1542402839826
138437,AEJEZ6SCSZSR5UFXFRLGUS424SPQ,B07B89F6N1,3.0,1522424591522
138439,AEJEZ6SCSZSR5UFXFRLGUS424SPQ,B01GLCCIXM,2.0,1478981310000
138441,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B09994LCGR,4.0,1633890170619
138442,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B089W8Y211,4.0,1601243596154
138443,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B07WXH22J2,5.0,1596540269765
138444,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B07V4WN4TS,1.0,1587059558617
138445,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B077PT1GG7,3.0,1587059246280
138446,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B07QJ4Y18C,2.0,1558612065770
138447,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B078BP98H9,5.0,1558062607117
138448,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B07C52N6GJ,4.0,1553594696656
138449,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B07CSN3FQ2,4.0,1540600587111
138450,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B06XH7JQ2H,3.0,1518662425518
138451,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B074SGQNV8,3.0,1518263450042
138452,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B01M72OXTR,1.0,1510663058618
138453,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B01G1XB5WQ,2.0,1476465234000
138454,AGSVP2IDF32GZHWIGPYTGQJBOUKA,B01AW8IH36,3.0,1462810587000
138506,AHTPNOYNTRYWV5FU5ANTZQQHKL6A,B09H4GW2F8,1.0,1636467914665
138507,AHTPNOYNTRYWV5FU5ANTZQQHKL6A,B092YN9781,1.0,1622764169654
138508,AHTPNOYNTRYWV5FU5ANTZQQHKL6A,B07MJFS9QH,1.0,1600566116852
138509,AHTPNOYNTRYWV5FU5ANTZQQHKL6A,B07D6MBMWW,2.0,1578868435539
138510,AHTPNOYNTRYWV5FU5ANTZQQHKL6A,B07GTX7QXS,5.0,1554953046335
138582,AE3STD6HATB3Y25XEXUDKUJUSFAQ,B06XQRXFQ5,5.0,1561829923897
138583,AE3STD6HATB3Y25XEXUDKUJUSFAQ,B00SXNDBPW,5.0,1556136697989
138584,AE3STD6HATB3Y25XEXUDKUJUSFAQ,B07DG2S9P6,5.0,1556135491191
138585,AE3STD6HATB3Y25XEXUDKUJUSFAQ,B078YYXBFJ,5.0,1556127868840
138586,AE3STD6HATB3Y25XEXUDKUJUSFAQ,B00WW8JFB8,5.0,1546377624897
138587,AE3STD6HATB3Y25XEXUDKUJUSFAQ,B07GF1CF48,5.0,1546367565209
138744,AGEZ2YOGT7YF6LGK6DHY3WKVUUWQ,B08X4MT36M,1.0,1623161959796
138745,AGEZ2YOGT7YF6LGK6DHY3WKVUUWQ,B06XRRRHWY,5.0,1573474642074
138746,AGEZ2YOGT7YF6LGK6DHY3WKVUUWQ,B01JOLMK2Q,5.0,1563975531059
138747,AGEZ2YOGT7YF6LGK6DHY3WKVUUWQ,B077YTBC9X,5.0,1561822337455
138749,AGEZ2YOGT7YF6LGK6DHY3WKVUUWQ,B075FM6DKS,5.0,1545019053673
138750,AGEZ2YOGT7YF6LGK6DHY3WKVUUWQ,B06W5VKPWG,5.0,1541839556326
138843,AGX4HGDDK3IYGGPTASGCVJILLJXQ,B08GSN3MP7,5.0,1618620951224
138844,AGX4HGDDK3IYGGPTASGCVJILLJXQ,B0876VQPW9,5.0,1610828386715
138845,AGX4HGDDK3IYGGPTASGCVJILLJXQ,B07MBD456Y,5.0,1595485497787
138847,AGX4HGDDK3IYGGPTASGCVJILLJXQ,B07X4V9MBM,5.0,1574363184356
138848,AGX4HGDDK3IYGGPTASGCVJILLJXQ,B077XG3KDQ,5.0,1544425752258
138877,AEI26WB5QZWREJTDXK7TL5W5GR3A,B019O61OCS,5.0,1575553913485
138878,AEI26WB5QZWREJTDXK7TL5W5GR3A,B00B5CLWOK,2.0,1519741212951
138879,AEI26WB5QZWREJTDXK7TL5W5GR3A,B00X8MCDJS,5.0,1500763803761
138880,AEI26WB5QZWREJTDXK7TL5W5GR3A,B014E4F7ZA,5.0,1492381394000
138881,AEI26WB5QZWREJTDXK7TL5W5GR3A,B013H3XB0W,5.0,1489656571000
138882,AEI26WB5QZWREJTDXK7TL5W5GR3A,B00A9L7SFA,5.0,1423511664000
138949,AGUUQBHYMHJPUHEXKMONJTNRMV7A,B08TC15DXQ,5.0,1620489645642
138950,AGUUQBHYMHJPUHEXKMONJTNRMV7A,B08HQY67MK,4.0,1620489184779
138951,AGUUQBHYMHJPUHEXKMONJTNRMV7A,B08BHQKCKG,4.0,1594018115806
138952,AGUUQBHYMHJPUHEXKMONJTNRMV7A,B0773GVZXW,3.0,1569383765463
138953,AGUUQBHYMHJPUHEXKMONJTNRMV7A,B07BN9MKBG,4.0,1532379367135
138954,AGUUQBHYMHJPUHEXKMONJTNRMV7A,B01M7Y8UK7,4.0,1490138110000
